round_epochs,val_loss,val_acc,val_f1_m,val_precision_m,val_recall_m,loss,acc,f1_m,precision_m,recall_m,activation,batch_size,dropout,emb_output_dims,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shape,weight_regulizer
150,0.5708716952044498,0.6944907903671265,0.6753622889518738,0.6683170199394226,0.7008088231086731,0.5680463856556797,0.6793128,0.66208965,0.6704582,0.6695579,<function relu at 0x135f1b440>,27,0.2,None,150,32,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,0.5,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.09635888885874581,0.6811352372169495,0.6370553374290466,0.641257643699646,0.6483314037322998,0.08829201109382026,0.7129563,0.7087461,0.7053324,0.73983365,<function elu at 0x135f1b200>,24,0.30000000000000004,None,150,32,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.55,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.13088955608925756,0.6160266995429993,0.6147191524505615,0.5464748740196228,0.7459126710891724,0.04223743482646529,0.8775948,0.858741,0.8330018,0.91032887,<function relu at 0x135f1b440>,10,0.0,None,150,4,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.55,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.09760245955696886,0.6460767984390259,0.535047709941864,0.5572221279144287,0.6050000786781311,0.08381815014691035,0.73514676,0.65947,0.704762,0.6800001,<function relu at 0x135f1b440>,4,0.30000000000000004,None,150,16,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,0.5,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.10192943400453049,0.6644407510757446,0.6730441451072693,0.6125834584236145,0.7616985440254211,0.08578567343924672,0.71725124,0.69824016,0.7348734,0.6896935,<function relu at 0x135f1b440>,27,0.0,None,150,8,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,1.4,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.6114835282398982,0.6828047037124634,0.6230069994926453,0.669207751750946,0.5987033843994141,0.5310981585114192,0.72512525,0.686053,0.7438184,0.6582787,<function relu at 0x135f1b440>,24,0.2,None,150,4,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.1,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.5775578529488463,0.6811352372169495,0.6613555550575256,0.6423577666282654,0.711403489112854,0.5624158558627069,0.6757337,0.65189993,0.6821338,0.6610662,<function relu at 0x135f1b440>,16,0.0,None,150,16,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,0.5,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.09792346028433817,0.6560934782028198,0.6660640835762024,0.5961376428604126,0.7887739539146423,0.08670726177431297,0.7015032,0.72370666,0.65480447,0.82897055,<function relu at 0x135f1b440>,16,0.4,None,150,32,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,1.4,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.10238286725965287,0.6560934782028198,0.6024323105812073,0.6081745624542236,0.6453173160552979,0.08162501776682943,0.73944163,0.68856883,0.78556126,0.6537839,<function relu at 0x135f1b440>,10,0.30000000000000004,None,150,64,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.3,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.5963204742373529,0.6627712845802307,0.6566424369812012,0.6171037554740906,0.7204921841621399,0.5267488032728753,0.71653545,0.6850531,0.74050295,0.6606241,<function relu at 0x135f1b440>,27,0.2,None,150,4,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.3,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.10339332975210849,0.6460767984390259,0.6373597979545593,0.6109512448310852,0.6788224577903748,0.08043377104621319,0.7480315,0.75607115,0.729998,0.8057519,<function relu at 0x135f1b440>,27,0.2,None,150,32,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.1,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.6912442325849167,0.6494156718254089,0.6129950881004333,0.6194818615913391,0.6259056329727173,0.48064206253654546,0.7258411,0.6793203,0.7869766,0.6151884,<function relu at 0x135f1b440>,21,0.30000000000000004,None,150,8,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.3,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.575843158767299,0.6594324111938477,0.6265265941619873,0.5945849418640137,0.6988601684570312,0.5581358124847999,0.68718684,0.67207706,0.6726486,0.7120065,<function relu at 0x135f1b440>,13,0.2,None,150,8,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,0.5,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.5882570225627275,0.6627712845802307,0.5815237760543823,0.5694444179534912,0.6738888621330261,0.5552444357688971,0.6879026,0.60096645,0.6319049,0.63952386,<function elu at 0x135f1b200>,4,0.1,None,150,16,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,0.5,<class 'keras.optimizers.Adam'>,brick,None
150,0.09357462236300136,0.6794657707214355,0.656475841999054,0.6375676393508911,0.6950490474700928,0.0910503380053924,0.6821761,0.6700557,0.68175626,0.68535966,<function elu at 0x135f1b200>,21,0.0,None,150,32,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,0.5,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.10184071844875912,0.6460767984390259,0.6106982231140137,0.5705555081367493,0.7572221755981445,0.08627307543007066,0.72798854,0.64171505,0.6657144,0.68476206,<function elu at 0x135f1b200>,4,0.1,None,150,32,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.1,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.10744117266297938,0.6427379250526428,0.6055861115455627,0.6134171485900879,0.6162111163139343,0.07469280676365582,0.7537581,0.6951488,0.8382371,0.6117992,<function relu at 0x135f1b440>,27,0.30000000000000004,None,150,16,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.6499999999999995,<class 'keras.optimizers.Nadam'>,brick,None
150,0.6247468219575579,0.6878130435943604,0.6225883960723877,0.6372002363204956,0.6510890126228333,0.5067571881590525,0.7158196,0.65865046,0.7711677,0.61504656,<function relu at 0x135f1b440>,13,0.30000000000000004,None,150,64,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.3,<class 'keras.optimizers.Adam'>,brick,None
150,0.10079673100542744,0.6777963042259216,0.5976695418357849,0.6594961881637573,0.6083333492279053,0.08271900653097787,0.7308518,0.6792686,0.71940494,0.6937144,<function elu at 0x135f1b200>,7,0.0,None,150,32,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.6499999999999995,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.10101488993840543,0.629382312297821,0.6350399851799011,0.5703068375587463,0.7335457801818848,0.08225389404133036,0.730136,0.7356135,0.6935367,0.8110839,<function relu at 0x135f1b440>,24,0.30000000000000004,None,150,8,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.3,<class 'keras.optimizers.Adam'>,brick,None
150,0.7546384209567144,0.6360601186752319,0.42888858914375305,0.4449999928474426,0.4533333480358124,0.41926302868573245,0.77952754,0.55317086,0.56866956,0.565093,<function elu at 0x135f1b200>,2,0.1,None,150,64,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,3.6499999999999995,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.7417226973579005,0.6694490909576416,0.5915567278862,0.6735824942588806,0.5414682030677795,0.48265912836589553,0.70365065,0.61075807,0.79407686,0.51883125,<function relu at 0x135f1b440>,18,0.30000000000000004,None,150,8,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,3.1999999999999997,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.5874392408162405,0.6761268973350525,0.6469496488571167,0.6436004042625427,0.6886382102966309,0.5400328301879962,0.6936292,0.67668533,0.6896257,0.69810814,<function elu at 0x135f1b200>,16,0.2,None,150,32,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,3.1999999999999997,<class 'keras.optimizers.Adam'>,brick,None
150,0.10516880016046294,0.629382312297821,0.6230645179748535,0.5804734230041504,0.6938608884811401,0.08240033759226864,0.7236936,0.72997844,0.6801764,0.82160217,<function relu at 0x135f1b440>,18,0.30000000000000004,None,150,4,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.6499999999999995,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.10072263988210681,0.6711185574531555,0.636589527130127,0.660175085067749,0.6328068375587463,0.07793477836278992,0.74659985,0.71976554,0.77318287,0.6866939,<function relu at 0x135f1b440>,27,0.30000000000000004,None,150,4,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.75,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.6440201751974867,0.6811352372169495,0.5790793299674988,0.6138888597488403,0.621666669845581,0.5317710587380183,0.7079456,0.54793257,0.6502383,0.5245238,<function relu at 0x135f1b440>,4,0.4,None,150,8,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,1.8499999999999999,<class 'keras.optimizers.Nadam'>,brick,None
150,0.10016142515984919,0.6794657707214355,0.42333313822746277,0.4466666281223297,0.43166667222976685,0.08875045075788614,0.7122405,0.43776837,0.47281826,0.43061516,<function relu at 0x135f1b440>,2,0.4,None,150,32,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,1.8499999999999999,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.10939164372636798,0.6210350394248962,0.4611109495162964,0.45500001311302185,0.5099999904632568,0.07645730031074245,0.74373657,0.60562646,0.59871244,0.64735335,<function relu at 0x135f1b440>,2,0.0,None,150,8,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.1,<class 'keras.optimizers.Nadam'>,brick,None
150,0.6932100864603046,0.6360601186752319,0.5886213779449463,0.5978682041168213,0.6567829251289368,0.460661904677034,0.77093774,0.747763,0.7582382,0.7942025,<function relu at 0x135f1b440>,7,0.1,None,150,4,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,1.8499999999999999,<class 'keras.optimizers.Adam'>,brick,None
150,0.5820314104051543,0.6911519169807434,0.5880953073501587,0.5994443893432617,0.6538888812065125,0.5570319603165944,0.6828919,0.6116332,0.6633336,0.6464286,<function elu at 0x135f1b200>,4,0.4,None,150,16,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,0.95,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.09920128696724051,0.6427379250526428,0.6261544227600098,0.5856311917304993,0.7511627674102783,0.08823798532193058,0.70651394,0.67148757,0.70441663,0.7053335,<function elu at 0x135f1b200>,7,0.4,None,150,16,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.55,<class 'keras.optimizers.Adam'>,brick,None
150,0.10177373786601479,0.6878130435943604,0.5439683198928833,0.5855554938316345,0.5766666531562805,0.07332978802403127,0.77594846,0.6657967,0.74476194,0.65333354,<function relu at 0x135f1b440>,4,0.30000000000000004,None,150,16,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,1.4,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.587145783964899,0.6661101579666138,0.6627396941184998,0.6030943393707275,0.7480076551437378,0.5627371749881342,0.68360776,0.6598997,0.6843876,0.6608646,<function elu at 0x135f1b200>,24,0.30000000000000004,None,150,4,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,1.4,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.11713533180583896,0.6260433793067932,0.5695556402206421,0.5461110472679138,0.6766666173934937,0.06908388865702307,0.7916965,0.6891979,0.73333347,0.7054764,<function elu at 0x135f1b200>,4,0.1,None,150,8,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.75,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.14502879768354043,0.6126878261566162,0.6074038147926331,0.5569766759872437,0.7538759708404541,0.04500813759766419,0.8826056,0.8582347,0.87635714,0.86891675,<function elu at 0x135f1b200>,7,0.0,None,150,16,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.55,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.10304133993152137,0.6928213834762573,0.5524641871452332,0.6699613332748413,0.5085271596908569,0.07772342943764407,0.7530422,0.7090868,0.73483336,0.7363095,<function elu at 0x135f1b200>,7,0.2,None,150,16,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.75,<class 'keras.optimizers.Nadam'>,brick,None
150,0.6854145559225735,0.6260433793067932,0.5897629261016846,0.5561128854751587,0.6633737683296204,0.46940045958983534,0.7537581,0.72489125,0.7313031,0.7538207,<function elu at 0x135f1b200>,13,0.1,None,150,32,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.55,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.12939753287622646,0.6060100197792053,0.5154499411582947,0.5442755222320557,0.5241134166717529,0.05539950645184071,0.84681463,0.82908595,0.8459251,0.843941,<function elu at 0x135f1b200>,13,0.0,None,150,64,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.6499999999999995,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.5872020437840826,0.6727879643440247,0.6808165311813354,0.6203173995018005,0.7673763632774353,0.5490641728544884,0.69577664,0.68134123,0.6931175,0.69585264,<function elu at 0x135f1b200>,27,0.1,None,150,16,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,1.4,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.5856477291337238,0.6594324111938477,0.6602950692176819,0.610852837562561,0.7308199405670166,0.5585022320812228,0.6821761,0.65913975,0.6849714,0.658306,<function elu at 0x135f1b200>,27,0.2,None,150,64,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,1.4,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.8213570031379419,0.5943238735198975,0.6136711239814758,0.5367110371589661,0.7377684116363525,0.41220968197991187,0.7938439,0.77330947,0.80323446,0.76804256,<function elu at 0x135f1b200>,18,0.0,None,150,4,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.1,<class 'keras.optimizers.Nadam'>,brick,None
150,0.6713909226188277,0.6277128458023071,0.622229814529419,0.553168535232544,0.7465551495552063,0.4879929908873272,0.7201145,0.7398166,0.6666913,0.8734055,<function relu at 0x135f1b440>,13,0.30000000000000004,None,150,4,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,3.1999999999999997,<class 'keras.optimizers.Adam'>,brick,None
150,0.10405769470289275,0.6460767984390259,0.6488261222839355,0.5908094048500061,0.7576127052307129,0.07991243022612017,0.73872584,0.72386897,0.74157244,0.7384575,<function relu at 0x135f1b440>,16,0.0,None,150,64,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.6499999999999995,<class 'keras.optimizers.Adam'>,brick,None
150,0.10647614751763654,0.6043405532836914,0.6072201728820801,0.5466073751449585,0.7079482078552246,0.08011345970914376,0.73586255,0.71341455,0.752823,0.7249745,<function elu at 0x135f1b200>,18,0.0,None,150,64,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.1999999999999997,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.09833293673714533,0.6510851383209229,0.6200074553489685,0.5949612259864807,0.7255814075469971,0.08757494205479632,0.7100931,0.6697729,0.6931905,0.7002381,<function elu at 0x135f1b200>,7,0.4,None,150,4,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.75,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.6897075187184775,0.5993322134017944,0.6203945279121399,0.5430042743682861,0.7516289949417114,0.5103156764164257,0.72226197,0.7268821,0.68172985,0.80836606,<function relu at 0x135f1b440>,16,0.30000000000000004,None,150,4,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,3.6499999999999995,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.10669690907741577,0.6277128458023071,0.6170257925987244,0.5644518136978149,0.7532946467399597,0.07998953769736808,0.73872584,0.72906137,0.7044406,0.811369,<function relu at 0x135f1b440>,7,0.30000000000000004,None,150,32,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.3,<class 'keras.optimizers.Adam'>,brick,None
150,0.09581906498971089,0.6777963042259216,0.6339670419692993,0.6397297978401184,0.642711341381073,0.08646935670127934,0.7000716,0.6918917,0.70888,0.7016607,<function elu at 0x135f1b200>,24,0.1,None,150,8,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.55,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.6965800706850667,0.5993322134017944,0.5945082306861877,0.5238425731658936,0.7249205112457275,0.4636621179756473,0.76020044,0.73772556,0.7670551,0.7565306,<function elu at 0x135f1b200>,10,0.1,None,150,64,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.1,<class 'keras.optimizers.Nadam'>,brick,None
150,0.6136037903357427,0.6060100197792053,0.6625776886940002,0.5388394594192505,0.8813989758491516,0.5703396624168842,0.65926987,0.7051108,0.60807544,0.8730259,<function relu at 0x135f1b440>,21,0.4,None,150,16,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.1,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.09744218695840375,0.6694490909576416,0.653309166431427,0.6306627988815308,0.6925188899040222,0.08397414573950263,0.7229778,0.7080338,0.72613907,0.7098388,<function elu at 0x135f1b200>,27,0.0,None,150,4,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.75,<class 'keras.optimizers.Adam'>,brick,None
150,0.09541949599931554,0.6861435770988464,0.6659806966781616,0.6635064482688904,0.6835712194442749,0.08834021961957793,0.7015032,0.6857329,0.69131523,0.6947263,<function elu at 0x135f1b200>,27,0.30000000000000004,None,150,32,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.6499999999999995,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.8134081488662686,0.5843071937561035,0.49555546045303345,0.4716666638851166,0.5699999332427979,0.6663883335303036,0.6757337,0.5894126,0.56795424,0.6609442,<function relu at 0x135f1b440>,2,0.4,None,150,32,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,1.8499999999999999,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.6467110021086487,0.6510851383209229,0.6107832789421082,0.5977457165718079,0.663120448589325,0.4830137598638289,0.74373657,0.7168794,0.75741816,0.72425735,<function relu at 0x135f1b440>,13,0.0,None,150,4,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.3,<class 'keras.optimizers.Adam'>,brick,None
150,0.11257544889399325,0.6327211856842041,0.6094478964805603,0.5722089409828186,0.6977778077125549,0.0726993865291498,0.76807445,0.7499738,0.75661266,0.7847846,<function relu at 0x135f1b440>,10,0.2,None,150,32,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.3,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.10425294703727772,0.6360601186752319,0.5711005330085754,0.586434006690979,0.631007730960846,0.08049346450529593,0.730136,0.6877172,0.72534525,0.70969063,<function elu at 0x135f1b200>,7,0.1,None,150,16,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.6499999999999995,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.10479117342844631,0.644407331943512,0.6537662744522095,0.5765175223350525,0.769352376461029,0.0826100556389212,0.70293486,0.7272981,0.65051645,0.8514657,<function relu at 0x135f1b440>,21,0.4,None,150,64,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.6499999999999995,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.5870692843885374,0.6744574308395386,0.6609725952148438,0.625232458114624,0.7160830497741699,0.5563074472808974,0.6743021,0.6586311,0.6674397,0.6774104,<function elu at 0x135f1b200>,18,0.2,None,150,32,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,0.95,<class 'keras.optimizers.Nadam'>,brick,None
150,0.1292639092840752,0.5976627469062805,0.5473188161849976,0.5401161313056946,0.6294572949409485,0.058016442913267394,0.8396564,0.8078736,0.84839296,0.8168455,<function elu at 0x135f1b200>,7,0.0,None,150,16,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.75,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.10453583765308527,0.634390652179718,0.5704600214958191,0.5629761815071106,0.625595211982727,0.07731353633943079,0.7487473,0.71931136,0.7380727,0.73917806,<function elu at 0x135f1b200>,10,0.1,None,150,4,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.75,<class 'keras.optimizers.Nadam'>,brick,None
150,0.1003108953991796,0.644407331943512,0.45111092925071716,0.4449999928474426,0.4950000047683716,0.08950894145173692,0.6929134,0.48736262,0.509299,0.5007153,<function elu at 0x135f1b200>,2,0.4,None,150,64,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.1999999999999997,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.09812834153639056,0.6694490909576416,0.6600056290626526,0.6245453357696533,0.7361841797828674,0.08558492969425559,0.71653545,0.6955432,0.7090468,0.71945834,<function elu at 0x135f1b200>,16,0.0,None,150,16,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,0.95,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.6760091062678718,0.6878130435943604,0.5700629353523254,0.680232584476471,0.5379844903945923,0.5058546550438586,0.6857552,0.54642034,0.75425005,0.46955952,<function relu at 0x135f1b440>,7,0.4,None,150,16,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.3,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.09530655258585495,0.6928213834762573,0.6444531083106995,0.6776106953620911,0.6498016715049744,0.0854058797946553,0.70651394,0.67502564,0.6966778,0.68770957,<function elu at 0x135f1b200>,16,0.0,None,150,16,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,1.8499999999999999,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.09858722041962739,0.6544240117073059,0.621751606464386,0.6163524985313416,0.664212703704834,0.08506158367866008,0.70866144,0.68829876,0.68997365,0.7190302,<function relu at 0x135f1b440>,16,0.0,None,150,64,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.1,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.7828781392817107,0.6694490909576416,0.6642826199531555,0.6096895337104797,0.7410104274749756,0.4505940232007266,0.7423049,0.69052035,0.81926036,0.61282676,<function relu at 0x135f1b440>,24,0.2,None,150,8,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,3.1999999999999997,<class 'keras.optimizers.Nadam'>,brick,None
150,0.09753529496105366,0.6544240117073059,0.4677776098251343,0.4650000035762787,0.5099999904632568,0.08944718545048085,0.6907659,0.49499255,0.50858366,0.51287556,<function elu at 0x135f1b200>,2,0.2,None,150,64,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,0.5,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.11279871303569494,0.634390652179718,0.5638922452926636,0.566428542137146,0.6113094091415405,0.07130786824808773,0.78239083,0.7658176,0.76091003,0.8109922,<function relu at 0x135f1b440>,10,0.1,None,150,4,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.1999999999999997,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.09637604383300859,0.6510851383209229,0.632778525352478,0.580042839050293,0.72598797082901,0.08521598590565906,0.71367216,0.7098801,0.67248255,0.7915638,<function relu at 0x135f1b440>,13,0.30000000000000004,None,150,64,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,0.5,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.5932855706083555,0.6794657707214355,0.6600501537322998,0.648686945438385,0.7119883298873901,0.5467240041123174,0.6986399,0.6848106,0.698161,0.71922535,<function elu at 0x135f1b200>,16,0.30000000000000004,None,150,8,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,3.1999999999999997,<class 'keras.optimizers.Nadam'>,brick,None
150,0.5846229585164378,0.6761268973350525,0.6370707154273987,0.6262433528900146,0.6953173279762268,0.5571553951173317,0.6671439,0.6326094,0.6619161,0.6595209,<function elu at 0x135f1b200>,10,0.1,None,150,4,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,0.5,<class 'keras.optimizers.Nadam'>,brick,None
150,0.09363133845250675,0.6961602568626404,0.6260973215103149,0.6520854830741882,0.6336119771003723,0.09167219824827648,0.6986399,0.67933047,0.69285625,0.69972074,<function elu at 0x135f1b200>,13,0.4,None,150,32,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.75,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.09760897386452193,0.6694490909576416,0.4566664695739746,0.4566666781902313,0.49166667461395264,0.08917690121282743,0.6986399,0.49165437,0.50858366,0.50858366,<function elu at 0x135f1b200>,2,0.2,None,150,8,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.55,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.0973584400940817,0.6494156718254089,0.6433363556861877,0.5733928084373474,0.7734523415565491,0.08986097416369165,0.6929134,0.6624603,0.69926023,0.69278884,<function elu at 0x135f1b200>,10,0.1,None,150,16,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,1.8499999999999999,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.11092428741152577,0.6210350394248962,0.4555554687976837,0.4466666579246521,0.5066666603088379,0.07391535036889843,0.7623479,0.53886443,0.5550787,0.55078685,<function elu at 0x135f1b200>,2,0.0,None,150,4,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,1.4,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.6094022978824845,0.6510851383209229,0.6452229619026184,0.6056362390518188,0.7272765040397644,0.5089626041752318,0.72727275,0.73301893,0.6920878,0.82082134,<function relu at 0x135f1b440>,16,0.4,None,150,32,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,0.95,<class 'keras.optimizers.Nadam'>,brick,None
150,0.6085416170611405,0.6110183596611023,0.6333234906196594,0.5549470782279968,0.7544846534729004,0.5286903496332994,0.7007874,0.6904504,0.69652617,0.71282494,<function elu at 0x135f1b200>,27,0.1,None,150,64,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.1,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.10434408428672956,0.6727879643440247,0.4011109471321106,0.4216666519641876,0.4099999964237213,0.0839109014167731,0.6936292,0.44158325,0.46781117,0.444206,<function relu at 0x135f1b440>,2,0.30000000000000004,None,150,64,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.3,<class 'keras.optimizers.RMSprop'>,brick,None
